City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Los Llanos De Aridane,ES,2020-10-12 19:27:25,28.66,-17.92,75.2,83,94,11.41
305,Jalu,LY,2020-10-12 19:27:25,29.03,21.55,80.71,28,0,9.42
306,Manaus,BR,2020-10-12 19:27:25,-3.1,-60.02,89.6,62,40,2.24
307,Marsh Harbour,BS,2020-10-12 19:27:25,26.54,-77.06,84.94,70,38,9.78
308,Lagos,NG,2020-10-12 19:23:23,6.58,3.75,77.32,90,100,5.21
309,Faya,SA,2020-10-12 19:27:25,18.39,42.45,68.0,24,0,2.95
310,Christchurch,NZ,2020-10-12 19:24:59,-43.53,172.63,53.01,100,100,3.36
311,Magistralnyy,RU,2020-10-12 19:27:26,56.17,107.45,22.51,91,0,2.24
312,Sa Kaeo,TH,2020-10-12 19:27:26,13.75,102.33,72.36,93,100,3.58
313,Goya,AR,2020-10-12 19:27:26,-29.14,-59.26,80.53,31,0,7.7
314,Manaure,CO,2020-10-12 19:27:26,11.78,-72.44,89.37,62,86,12.62
315,Thiruvananthapuram,IN,2020-10-12 19:27:26,8.48,76.92,80.6,100,40,14.43
316,Tadine,NC,2020-10-12 19:27:26,-21.55,167.88,74.19,84,100,12.82
317,Kiama,AU,2020-10-12 19:27:26,-34.68,150.87,57.0,80,0,5.93
318,Kudahuvadhoo,MV,2020-10-12 19:27:26,2.67,72.89,82.47,78,96,16.96
319,Padang,ID,2020-10-12 19:27:26,-0.95,100.35,79.34,76,100,3.47
320,Lompoc,US,2020-10-12 19:27:26,34.64,-120.46,89.6,33,1,5.82
321,Mackenzie,CA,2020-10-12 19:27:27,55.3,-123.17,33.8,100,90,8.05
322,Stykkisholmur,IS,2020-10-12 19:27:27,65.08,-22.73,43.75,83,52,5.32
323,Golden,US,2020-10-12 19:25:43,39.76,-105.22,73.99,15,20,32.21
324,Magadan,RU,2020-10-12 19:27:27,59.57,150.8,40.95,87,100,11.79
325,Luangwa,ZM,2020-10-12 19:27:27,-15.62,30.42,73.24,78,33,4.5
326,Kasese,UG,2020-10-12 19:27:27,0.18,30.08,69.17,71,100,3.6
327,Shaowu,CN,2020-10-12 19:27:27,27.34,117.48,65.82,85,2,1.05
328,Virginia Beach,US,2020-10-12 19:22:36,36.85,-75.98,81.0,74,75,6.93
329,Springbok,ZA,2020-10-12 19:27:27,-29.66,17.89,61.63,30,81,3.38
330,Coahuayana,MX,2020-10-12 19:27:27,18.73,-103.68,78.8,78,75,5.82
331,Miles City,US,2020-10-12 19:23:16,46.41,-105.84,64.4,34,1,25.28
332,Goderich,CA,2020-10-12 19:25:49,43.75,-81.72,69.01,70,99,19.44
333,Culpeper,US,2020-10-12 19:27:28,38.5,-77.97,60.8,100,90,10.29
334,Ponta Delgada,PT,2020-10-12 19:27:28,37.73,-25.67,68.0,68,75,8.05
335,Banda Aceh,ID,2020-10-12 19:27:28,5.56,95.32,80.58,72,100,11.83
336,Gornopravdinsk,RU,2020-10-12 19:27:28,60.05,69.9,40.42,94,0,3.31
337,Daru,PG,2020-10-12 19:27:28,-9.08,143.21,79.02,85,100,14.97
338,Erenhot,CN,2020-10-12 19:27:28,43.65,111.98,31.57,75,0,13.53
339,Flinders,AU,2020-10-12 19:27:28,-34.58,150.86,57.0,85,0,1.01
340,Ugep,NG,2020-10-12 19:27:28,5.81,8.08,76.28,92,100,4.68
341,Calbuco,CL,2020-10-12 19:27:28,-41.77,-73.13,59.0,62,35,8.05
342,Itarema,BR,2020-10-12 19:27:29,-2.92,-39.92,83.07,64,0,18.37
343,Saint George,US,2020-10-12 19:27:29,37.1,-113.58,80.01,17,1,1.41
344,Pervomayskoye,RU,2020-10-12 19:27:29,43.92,46.71,59.54,92,0,9.95
345,Kupang,ID,2020-10-12 19:23:59,-10.17,123.58,77.04,73,82,7.31
346,Cuyo,PH,2020-10-12 19:27:29,10.85,121.01,83.55,74,100,7.25
347,Yumen,CN,2020-10-12 19:27:29,40.28,97.2,31.93,76,98,2.77
348,Beyneu,KZ,2020-10-12 19:27:29,45.32,55.2,53.01,36,0,9.98
349,Nogliki,RU,2020-10-12 19:27:29,51.83,143.17,45.21,72,100,5.68
350,Kahului,US,2020-10-12 19:22:33,20.89,-156.47,87.8,52,40,10.87
351,Jishou,CN,2020-10-12 19:27:29,28.32,109.72,60.89,85,39,3.49
352,Poronaysk,RU,2020-10-12 19:27:30,49.22,143.12,48.45,87,100,10.02
353,Beni Suef,EG,2020-10-12 19:23:03,29.07,31.1,75.9,43,100,7.7
354,Port Elizabeth,ZA,2020-10-12 19:27:30,-33.92,25.57,53.6,93,75,2.24
355,Ilhabela,BR,2020-10-12 19:27:30,-23.78,-45.36,73.22,68,0,8.01
356,El Asintal,GT,2020-10-12 19:27:30,14.6,-91.73,93.2,59,20,9.17
357,Evensk,RU,2020-10-12 19:27:30,61.95,159.23,32.49,93,37,3.42
358,Hudson Bay,CA,2020-10-12 19:27:30,52.85,-102.38,46.31,52,0,18.43
359,Samana,DO,2020-10-12 19:27:30,19.21,-69.34,89.6,79,40,9.17
360,Qui Nhon,VN,2020-10-12 19:27:30,13.77,109.23,77.79,87,97,5.7
361,Sadon,RU,2020-10-12 19:27:30,42.85,44.0,46.4,93,24,4.47
362,Praya,CV,2020-10-12 19:27:30,14.92,-23.51,80.6,69,75,10.29
363,Pauini,BR,2020-10-12 19:27:31,-7.71,-66.98,96.22,35,99,3.56
364,Fare,PF,2020-10-12 19:23:04,-16.7,-151.02,79.45,78,0,15.12
365,Chadiza,ZM,2020-10-12 19:27:31,-14.07,32.44,69.51,77,60,12.82
366,Avera,US,2020-10-12 19:27:31,33.19,-82.53,78.8,78,90,9.17
367,Yarmouth,US,2020-10-12 19:27:31,41.71,-70.23,57.99,67,90,8.05
368,Ouango,CF,2020-10-12 19:27:31,4.31,22.56,73.09,81,9,3.13
369,Napasar,IN,2020-10-12 19:27:31,27.97,73.55,85.3,14,0,8.52
370,Beidao,CN,2020-10-12 19:27:31,34.57,105.89,49.3,78,100,0.89
371,Grajau,BR,2020-10-12 19:27:31,-5.82,-46.14,93.72,36,100,3.78
372,Adrar,MR,2020-10-12 19:27:31,20.5,-10.07,89.35,33,100,10.31
373,Bujoreni,RO,2020-10-12 19:27:32,45.13,24.35,60.31,77,90,7.0
374,Merauke,ID,2020-10-12 19:27:32,-8.47,140.33,80.08,79,100,14.07
375,Nyurba,RU,2020-10-12 19:27:32,63.28,118.33,17.98,91,0,4.61
376,Urubicha,BO,2020-10-12 19:27:32,-15.38,-62.95,98.67,25,97,4.38
377,Kurgan,RU,2020-10-12 19:23:20,55.45,65.33,44.71,74,71,5.95
378,Vestmannaeyjar,IS,2020-10-12 19:27:32,63.44,-20.27,44.6,87,20,11.41
379,Alofi,NU,2020-10-12 19:27:32,-19.06,-169.92,73.4,78,75,17.22
380,Thunder Bay,CA,2020-10-12 19:25:13,48.4,-89.32,46.99,93,90,11.41
381,Cabo San Lucas,MX,2020-10-12 19:26:12,22.89,-109.91,82.99,78,90,4.7
382,Pahrump,US,2020-10-12 19:24:51,36.21,-115.98,84.0,18,0,3.0
383,Oranjemund,NA,2020-10-12 19:27:33,-28.55,16.43,61.83,64,39,11.86
384,Sabang,ID,2020-10-12 19:27:33,5.89,95.32,82.26,75,100,21.85
385,Belmonte,BR,2020-10-12 19:27:33,-15.86,-38.88,73.4,88,90,3.36
386,Muisne,EC,2020-10-12 19:27:33,0.6,-80.03,82.4,78,75,16.11
387,Cao Bang,VN,2020-10-12 19:27:33,22.67,106.25,68.81,83,12,3.4
388,Galesong,ID,2020-10-12 19:27:33,-5.32,119.37,71.6,88,20,2.24
389,Namatanai,PG,2020-10-12 19:23:04,-3.67,152.43,79.59,81,23,6.08
390,Archidona,ES,2020-10-12 19:27:33,37.1,-4.39,66.99,66,0,4.0
391,Perth,AU,2020-10-12 19:27:33,-31.93,115.83,66.2,48,23,12.75
392,Samarai,PG,2020-10-12 19:27:33,-10.62,150.67,79.14,90,97,8.39
393,Esso,RU,2020-10-12 19:27:34,55.93,158.7,31.48,70,100,2.55
394,Marsabit,KE,2020-10-12 19:27:34,2.33,37.99,77.22,50,0,11.77
395,Benghazi,LY,2020-10-12 19:27:34,32.12,20.07,81.82,43,0,9.86
396,Kansas City,US,2020-10-12 19:25:28,39.1,-94.58,71.01,26,1,9.17
397,Kysyl-Syr,RU,2020-10-12 19:27:34,63.9,122.76,19.26,90,45,8.79
398,Batie,BF,2020-10-12 19:27:34,9.88,-2.92,79.21,65,97,1.52
399,Port Blair,IN,2020-10-12 19:27:34,11.67,92.75,80.01,84,100,14.25
400,Pavilosta,LV,2020-10-12 19:27:34,56.89,21.19,48.2,93,100,2.24
401,Peterhead,GB,2020-10-12 19:27:34,57.51,-1.8,48.99,81,75,11.41
402,Talara,PE,2020-10-12 19:27:34,-4.58,-81.27,78.8,65,3,14.99
403,Halkirk,CA,2020-10-12 19:27:35,52.28,-112.15,48.99,66,58,17.0
404,Harper,LR,2020-10-12 19:27:35,4.38,-7.72,77.63,86,100,8.28
405,Ploemeur,FR,2020-10-12 19:27:35,47.73,-3.43,54.0,93,40,8.05
406,Walvis Bay,NA,2020-10-12 19:27:35,-22.96,14.51,55.99,87,0,6.93
407,Boda,CF,2020-10-12 19:27:35,4.32,17.47,72.57,88,78,1.88
408,Presidencia Roque Saenz Pena,AR,2020-10-12 19:27:35,-26.79,-60.44,91.71,24,0,9.13
409,Telma,RU,2020-10-12 19:27:35,52.7,103.71,12.2,92,0,6.71
410,Tocache,PE,2020-10-12 19:27:35,-8.18,-76.51,96.49,26,15,3.15
411,Haines Junction,CA,2020-10-12 19:27:36,60.75,-137.51,38.89,74,100,3.15
412,Ulverstone,AU,2020-10-12 19:27:36,-41.15,146.17,48.99,69,5,6.26
413,Mae Chan,TH,2020-10-12 19:27:36,20.15,99.85,70.0,100,20,2.24
414,Riverton,US,2020-10-12 19:26:18,40.52,-111.94,68.0,25,1,16.11
415,Banting,MY,2020-10-12 19:27:36,2.82,101.5,77.0,94,20,3.36
416,Rognan,NO,2020-10-12 19:27:36,67.1,15.39,41.0,94,75,1.28
417,Jinchang,CN,2020-10-12 19:27:36,38.5,102.17,44.13,49,92,3.31
418,Kinablangan,PH,2020-10-12 19:27:36,7.69,126.55,79.0,81,95,4.76
419,Manta,EC,2020-10-12 19:26:36,-0.95,-80.73,87.8,52,3,13.87
420,Kathu,TH,2020-10-12 19:27:37,7.92,98.33,79.0,88,75,13.87
421,San Quintin,MX,2020-10-12 19:27:37,30.48,-115.95,83.5,37,0,10.76
422,Kirkkonummi,FI,2020-10-12 19:27:37,60.12,24.44,46.99,91,100,9.84
423,Avanigadda,IN,2020-10-12 19:27:37,16.02,80.92,74.5,97,100,8.57
424,Aysha,RU,2020-10-12 19:27:37,55.87,48.63,48.2,49,82,6.71
425,Qaqortoq,GL,2020-10-12 19:27:37,60.72,-46.03,53.6,37,75,10.29
426,Antofagasta,CL,2020-10-12 19:24:37,-23.65,-70.4,62.6,67,20,12.75
427,Hohhot,CN,2020-10-12 19:27:37,40.81,111.65,28.4,79,0,2.24
428,Tuatapere,NZ,2020-10-12 19:27:37,-46.13,167.68,43.36,85,71,1.77
429,Pochutla,MX,2020-10-12 19:27:38,15.74,-96.47,93.99,52,20,5.57
430,Waipawa,NZ,2020-10-12 19:27:38,-41.41,175.52,55.4,93,91,1.12
431,Nizwa,OM,2020-10-12 19:27:38,22.93,57.53,76.41,25,0,2.06
432,La Palma,US,2020-10-12 19:27:38,33.85,-118.05,89.01,35,1,3.36
433,Kamina,CD,2020-10-12 19:27:38,-8.74,24.99,63.77,89,100,2.3
434,Latung,PH,2020-10-12 19:27:38,5.5,120.88,80.01,81,100,9.62
435,Camacha,PT,2020-10-12 19:27:38,33.08,-16.33,69.8,77,20,10.29
436,Ust-Omchug,RU,2020-10-12 19:27:38,61.15,149.63,31.95,95,100,2.93
437,Katobu,ID,2020-10-12 19:27:39,-4.94,122.53,74.66,90,97,3.62
438,Yulara,AU,2020-10-12 19:27:39,-25.24,130.99,64.4,25,0,6.93
439,Qinhuangdao,CN,2020-10-12 19:27:39,39.93,119.59,51.73,43,0,8.14
440,Waren,DE,2020-10-12 19:27:39,53.52,12.68,45.0,97,0,3.02
441,Boende,CD,2020-10-12 19:27:39,-0.22,20.87,71.19,97,97,1.74
442,Poum,NC,2020-10-12 19:27:39,-20.23,164.02,76.26,81,58,14.14
443,La Rioja,ES,2020-10-12 19:27:13,42.25,-2.5,55.4,71,75,5.91
444,Mandurah,AU,2020-10-12 19:26:29,-32.55,115.7,60.01,75,44,6.62
445,Gazimurskiy Zavod,RU,2020-10-12 19:27:40,51.55,118.33,20.44,84,30,5.37
446,Kinsale,IE,2020-10-12 19:24:43,51.71,-8.53,48.2,81,20,10.29
447,Beacon,US,2020-10-12 19:26:24,41.5,-73.97,54.0,81,90,13.87
448,Meulaboh,ID,2020-10-12 19:27:40,4.14,96.13,75.42,88,100,8.19
449,Ostrovnoy,RU,2020-10-12 19:27:40,68.05,39.51,44.01,91,100,3.36
450,Opuwo,NA,2020-10-12 19:27:40,-18.06,13.84,68.94,25,0,7.29
451,Nuuk,GL,2020-10-12 19:23:10,64.18,-51.72,37.4,93,75,8.05
452,Sidi Ali,DZ,2020-10-12 19:27:40,36.1,0.42,62.8,59,0,6.29
453,Micheweni,TZ,2020-10-12 19:27:40,-4.97,39.83,78.62,83,0,7.58
454,Talnakh,RU,2020-10-12 19:27:41,69.49,88.4,28.4,92,40,20.13
455,Lazarev,RU,2020-10-12 19:27:41,52.23,141.51,43.61,71,0,12.91
456,Rezh,RU,2020-10-12 19:27:41,57.37,61.4,43.77,72,100,6.91
457,Pryyutivka,UA,2020-10-12 19:27:41,48.72,33.07,60.85,63,65,6.02
458,Umuahia,NG,2020-10-12 19:27:41,5.53,7.49,74.46,94,13,5.14
459,Luderitz,NA,2020-10-12 19:27:41,-26.65,15.16,63.7,56,0,14.47
460,Lashio,MM,2020-10-12 19:27:41,22.93,97.75,65.32,97,48,0.89
461,Khani,GE,2020-10-12 19:27:41,41.96,42.96,73.4,43,0,23.04
462,Matara,LK,2020-10-12 19:27:41,5.95,80.54,78.64,85,98,14.81
463,Portland,US,2020-10-12 19:24:11,45.52,-122.68,62.01,63,75,9.17
464,Mayo,US,2020-10-12 19:27:42,38.89,-76.51,61.0,100,90,10.29
465,Lendinara,IT,2020-10-12 19:27:42,45.08,11.6,53.01,87,28,4.03
466,Cheremnoye,RU,2020-10-12 19:27:42,53.17,83.21,44.6,100,90,13.42
467,Ndende,GA,2020-10-12 19:27:42,-2.4,11.36,73.67,93,81,4.79
468,Abu Dhabi,AE,2020-10-12 19:27:42,24.47,54.37,86.0,66,0,6.93
469,Vardo,NO,2020-10-12 19:27:42,70.37,31.11,42.8,81,75,11.41
470,Ovalle,CL,2020-10-12 19:27:42,-30.6,-71.2,76.32,37,53,9.51
471,Chimoio,MZ,2020-10-12 19:27:42,-19.12,33.48,60.8,100,90,7.11
472,Lebu,CL,2020-10-12 19:27:43,-37.62,-73.65,53.74,73,0,20.22
473,Laguna,US,2020-10-12 19:25:05,38.42,-121.42,79.0,27,1,8.05
474,Betong,TH,2020-10-12 19:27:43,5.77,101.07,71.42,93,100,0.89
475,Gondanglegi,ID,2020-10-12 19:27:43,-7.75,112.01,76.08,79,0,9.89
476,Aginskoye,RU,2020-10-12 19:27:43,51.1,114.53,23.74,85,2,11.52
477,Pasighat,IN,2020-10-12 19:27:43,28.07,95.33,75.52,72,0,3.27
478,Sola,VU,2020-10-12 19:27:43,-13.88,167.55,78.8,94,75,20.45
479,Abay,KZ,2020-10-12 19:27:43,49.63,72.85,44.6,75,58,4.47
480,Kissidougou,GN,2020-10-12 19:27:43,9.18,-10.1,71.11,94,100,3.94
481,Ostersund,SE,2020-10-12 19:23:11,63.18,14.64,41.0,86,20,4.7
482,Ihlow,DE,2020-10-12 19:27:44,51.88,13.33,44.01,100,20,2.28
483,San Jose,US,2020-10-12 19:24:09,37.34,-121.89,81.0,36,5,4.27
484,Berdigestyakh,RU,2020-10-12 19:27:44,62.1,126.7,22.1,85,100,15.05
485,Terny,UA,2020-10-12 19:27:44,50.98,33.98,57.02,68,100,4.54
486,Yambio,SS,2020-10-12 19:27:44,4.57,28.4,70.05,93,100,5.03
487,Alice Town,BS,2020-10-12 19:27:44,25.72,-79.3,83.95,71,99,4.63
488,Misratah,LY,2020-10-12 19:27:44,32.38,15.09,70.43,70,80,25.84
489,Malatya,TR,2020-10-12 19:27:44,38.5,38.0,53.6,50,0,6.93
490,Santa Cruz,BO,2020-10-12 19:26:22,-17.8,-63.17,93.2,46,75,12.75
491,Nemuro,JP,2020-10-12 19:27:45,43.32,145.57,61.21,95,100,33.42
492,Trinidad,BO,2020-10-12 19:27:45,-14.83,-64.9,93.2,52,40,4.7
493,Kaputa,ZM,2020-10-12 19:27:45,-8.47,29.66,78.62,60,69,3.38
494,Puerto Baquerizo Moreno,EC,2020-10-12 19:27:45,-0.9,-89.6,75.2,78,75,19.46
495,Paamiut,GL,2020-10-12 19:27:45,61.99,-49.67,41.04,88,100,28.68
496,Yining,CN,2020-10-12 19:27:45,29.04,114.56,60.08,86,0,2.15
497,Pinsk,BY,2020-10-12 19:27:45,52.12,26.1,56.1,82,100,9.46
498,Madingou,CG,2020-10-12 19:27:45,-4.15,13.55,79.59,71,98,3.71
499,Moctezuma,MX,2020-10-12 19:27:45,29.8,-109.67,92.39,16,0,5.5
500,Valday,RU,2020-10-12 19:27:46,57.97,33.25,49.46,98,100,3.8
501,Ixtapa,MX,2020-10-12 19:24:04,20.7,-105.2,88.0,70,75,5.82
502,Safford,US,2020-10-12 19:27:46,32.83,-109.71,84.2,15,1,7.96
503,Shihezi,CN,2020-10-12 19:27:46,44.3,86.03,49.33,49,100,5.61
504,San Pedro,PH,2020-10-12 19:27:46,14.35,121.02,78.8,94,75,1.12
505,Klaksvik,FO,2020-10-12 19:27:46,62.23,-6.59,44.6,87,37,9.17
506,Sorong,ID,2020-10-12 19:27:46,-0.88,131.25,77.4,89,100,6.49
507,Soe,ID,2020-10-12 19:27:46,-9.86,124.28,65.28,88,100,4.36
508,Sorland,NO,2020-10-12 19:27:46,67.67,12.69,48.2,70,20,12.75
509,Lobbes,BE,2020-10-12 19:27:46,50.35,4.27,51.01,81,100,4.7
510,Lydenburg,ZA,2020-10-12 19:27:06,-25.1,30.46,60.01,94,37,2.91
511,Komsomolskiy,UZ,2020-10-12 19:27:47,40.43,71.72,50.0,66,0,6.93
512,Sala Consilina,IT,2020-10-12 19:27:47,40.39,15.6,55.0,89,100,1.01
513,Sibolga,ID,2020-10-12 19:27:47,1.74,98.78,76.98,73,100,2.57
514,Tsiroanomandidy,MG,2020-10-12 19:27:47,-18.77,46.03,75.18,62,100,3.15
515,Veraval,IN,2020-10-12 19:27:47,20.9,70.37,83.23,61,0,8.93
516,Naifaru,MV,2020-10-12 19:27:47,5.44,73.37,82.49,79,98,21.54
517,Glendive,US,2020-10-12 19:27:47,47.11,-104.71,62.01,41,40,17.22
518,Novo Aripuana,BR,2020-10-12 19:27:48,-5.12,-60.38,97.92,33,77,2.06
519,Labelle,US,2020-10-12 19:27:48,26.76,-81.44,90.0,70,26,9.17
520,Helong,CN,2020-10-12 19:27:48,42.54,129.0,34.29,81,0,3.89
521,Tanabe,JP,2020-10-12 19:27:48,33.73,135.37,66.99,90,0,8.43
522,Longkou,CN,2020-10-12 19:27:48,37.65,120.33,58.33,52,100,3.74
523,Karoi,ZW,2020-10-12 19:27:48,-16.81,29.69,63.68,80,93,7.58
524,Sungaipenuh,ID,2020-10-12 19:27:48,-2.08,101.38,65.84,90,92,1.25
525,Balaguer,ES,2020-10-12 19:27:48,41.79,0.81,57.0,54,69,11.41
526,Bairiki,KI,2020-10-12 19:27:48,1.33,172.98,82.4,69,20,12.75
527,Nishihara,JP,2020-10-12 19:27:49,26.18,127.76,77.0,69,20,8.05
528,Bajah,YE,2020-10-12 19:27:49,13.81,44.63,74.62,57,3,2.33
529,Touros,BR,2020-10-12 19:27:49,-5.2,-35.46,82.4,69,40,13.87
530,Brae,GB,2020-10-12 19:27:49,60.4,-1.35,46.4,87,40,16.11
531,Campbell River,CA,2020-10-12 19:27:05,50.02,-125.24,53.6,66,40,2.24
532,Coventry,GB,2020-10-12 19:27:49,52.41,-1.51,51.8,81,75,6.93
533,Pomabamba,PE,2020-10-12 19:27:49,-8.83,-77.47,61.79,34,73,7.72
534,Srandakan,ID,2020-10-12 19:27:49,-7.94,110.25,77.04,83,0,8.23
535,Port Hawkesbury,CA,2020-10-12 19:27:49,45.62,-61.35,53.01,61,75,6.93
536,Strezhevoy,RU,2020-10-12 19:27:49,60.73,77.59,42.8,100,90,6.71
537,Udachnyy,RU,2020-10-12 19:27:50,66.42,112.4,14.0,92,0,2.24
538,Joshimath,IN,2020-10-12 19:27:50,30.57,79.57,55.45,40,3,1.99
539,Mezinovskiy,RU,2020-10-12 19:27:50,55.5,40.36,48.56,85,70,3.98
540,Aguas Vermelhas,BR,2020-10-12 19:27:50,-15.75,-41.46,76.14,72,94,6.71
541,San Carlos De Bariloche,AR,2020-10-12 19:27:50,-41.15,-71.31,68.0,10,63,20.8
542,Trairi,BR,2020-10-12 19:25:18,-3.28,-39.27,82.62,64,0,15.77
543,Blagoyevo,RU,2020-10-12 19:27:50,63.37,47.92,43.45,92,100,3.85
544,Sao Geraldo Do Araguaia,BR,2020-10-12 19:27:50,-6.4,-48.55,93.97,40,28,2.24
545,Havelock,US,2020-10-12 19:24:12,34.88,-76.9,82.0,88,90,3.36
546,Port Said,EG,2020-10-12 19:27:50,31.26,32.28,77.0,69,100,5.82
547,Petropavlovsk-Kamchatskiy,RU,2020-10-12 19:27:51,53.05,158.65,23.0,79,98,6.71
548,Haimen,CN,2020-10-12 19:27:51,23.19,116.61,77.0,73,95,8.95
549,Nouadhibou,MR,2020-10-12 19:27:51,20.93,-17.03,71.6,88,0,16.11
550,Kez,RU,2020-10-12 19:27:51,57.9,53.72,42.82,67,29,7.29
551,Marsa Matruh,EG,2020-10-12 19:27:51,31.35,27.25,69.8,64,40,2.86
552,Glubokiy,RU,2020-10-12 19:27:51,48.52,40.33,62.02,68,52,6.98
553,Doka,SD,2020-10-12 19:27:51,13.52,35.77,79.74,46,0,5.08
554,Urumqi,CN,2020-10-12 19:27:52,43.8,87.6,50.0,43,76,2.24
555,Boden,SE,2020-10-12 19:27:52,65.83,21.69,42.8,100,84,3.36
556,Tobane,BW,2020-10-12 19:27:52,-21.95,27.9,59.0,93,90,10.29
557,Kulhudhuffushi,MV,2020-10-12 19:27:52,6.62,73.07,83.23,76,97,23.0
558,Biak,ID,2020-10-12 19:27:52,-0.91,122.88,76.66,79,70,5.79
559,Tambopata,PE,2020-10-12 19:27:52,-12.73,-69.18,98.6,39,20,9.17
560,Paso De Los Toros,UY,2020-10-12 19:27:52,-32.82,-56.52,62.38,71,86,9.31
561,Tilichiki,RU,2020-10-12 19:27:52,60.47,166.1,28.67,92,94,3.15
562,Mizdah,LY,2020-10-12 19:27:53,31.45,12.98,60.84,77,1,15.35
563,Gracac,HR,2020-10-12 19:27:53,44.3,15.85,53.6,54,75,17.22
564,Tomatlan,MX,2020-10-12 19:27:53,19.93,-105.25,90.18,58,48,5.44
565,Mashhad,IR,2020-10-12 19:27:53,36.3,59.61,48.2,42,0,9.17
566,Kapoeta,SS,2020-10-12 19:25:07,4.77,33.59,80.06,66,26,4.7
567,Grand-Bourg,GP,2020-10-12 19:27:53,15.88,-61.31,86.0,70,40,2.24
568,Asau,RO,2020-10-12 19:27:53,46.43,26.4,63.0,93,75,8.05
569,Mehamn,NO,2020-10-12 19:27:53,71.04,27.85,35.6,100,75,2.24
570,Santa Eulalia,PE,2020-10-12 19:27:53,-11.85,-76.68,66.2,72,90,10.29
571,Klyuchi,RU,2020-10-12 19:27:53,52.27,79.17,48.52,80,100,15.01
572,Rio Tuba,PH,2020-10-12 19:27:54,8.51,117.43,82.72,77,100,4.47
573,Vostok,RU,2020-10-12 19:27:54,46.49,135.88,32.2,96,95,4.07
574,Kenai,US,2020-10-12 19:27:54,60.55,-151.26,45.0,81,40,3.36
575,Siilinjarvi,FI,2020-10-12 19:27:54,63.08,27.67,46.4,93,90,2.24
576,Belogorsk,RU,2020-10-12 19:27:54,50.92,128.46,29.32,91,0,7.14
577,Grand Forks,US,2020-10-12 19:23:08,47.94,-97.43,62.6,27,1,16.11
578,Arthur,US,2020-10-12 19:27:54,39.71,-88.47,59.0,86,100,11.99
579,Grande Prairie,CA,2020-10-12 19:27:43,55.17,-118.8,44.6,52,75,19.46
580,Januaria,BR,2020-10-12 19:27:55,-15.48,-44.37,80.6,67,100,2.44
581,Keti Bandar,PK,2020-10-12 19:27:55,24.14,67.45,84.94,50,43,7.54
582,Rio Grande,BR,2020-10-12 19:27:55,-32.03,-52.1,64.76,71,95,13.6
583,Ust-Shonosha,RU,2020-10-12 19:27:55,61.15,41.34,45.36,93,63,5.37
584,Assare,BR,2020-10-12 19:27:55,-6.87,-39.88,96.57,17,30,6.64
585,Waingapu,ID,2020-10-12 19:27:55,-9.66,120.26,79.02,77,70,6.78
586,Salta,AR,2020-10-12 19:27:36,-24.79,-65.41,82.4,23,0,9.17
587,Paka,MY,2020-10-12 19:27:55,4.64,103.44,73.4,100,100,1.12
588,Binzhou,CN,2020-10-12 19:27:55,37.37,118.02,55.04,39,99,3.09
589,Iranshahr,IR,2020-10-12 19:27:55,27.2,60.68,69.8,4,0,4.7
590,Aksu,CN,2020-10-12 19:27:56,41.12,80.26,53.13,39,71,5.06
591,Huejuquilla El Alto,MX,2020-10-12 19:27:56,22.6,-103.87,82.26,27,17,4.63
592,Port Shepstone,ZA,2020-10-12 19:27:56,-30.74,30.45,62.62,77,7,18.61
593,Dali,CN,2020-10-12 19:27:56,25.7,100.18,58.44,84,100,2.71
594,Coquimbo,CL,2020-10-12 19:27:56,-29.95,-71.34,57.2,76,90,9.17
595,Cascais,PT,2020-10-12 19:27:56,38.7,-9.42,64.0,59,0,13.87
596,Zaranj,AF,2020-10-12 19:27:56,30.97,61.88,59.0,30,0,24.16
